0.053897,0,2,GM
0.053779,0,2,GM
0.054093,0,2,GM
0.054817,0,2,GM
0.055697,0,2,GM
0.056342,0,2,GM
0.05646,0,2,GM
0.056044,0,2,GM
0.05533,0,2,GM
0.054605,0,2,GM
0.054031,0,2,GM
0.05361,0,2,GM
0.053323,0,2,GM
0.053263,0,2,GM
0.05348,0,2,GM
0.053912,0,2,GM
0.054344,0,2,GM
0.054587,0,2,GM
0.054606,0,2,GM
0.054472,0,2,GM
0.054302,0,2,GM
0.054139,0,2,GM
0.053964,0,2,GM
0.053766,0,2,GM
0.053592,0,2,GM
0.053525,0,2,GM
0.053584,0,2,GM
0.053709,0,2,GM
0.053982,0,2,GM
0.054958,0,2,GM
0.057611,0,2,GM
0.063015,0,2,GM
0.071317,0,2,GM
0.081241,0,2,GM
0.090305,0,2,GM
0.095988,0,2,GM
0.097189,0,2,GM
0.094734,0,2,GM
0.090455,0,2,GM
0.085959,0,2,GM
0.082258,0,2,GM
0.07945,0,2,GM
0.07728,0,2,GM
0.075632,0,2,GM
0.074417,0,2,GM
0.073203,0,2,GM
0.071684,0,2,GM
0.069966,0,2,GM
0.068464,0,2,GM
0.061284,0,2,GM
0.067274,0,3,GM
0.066477,0,3,GM
0.065834,0,3,GM
0.065988,0,3,GM
0.066819,0,3,GM
0.067737,0,3,GM
0.068327,0,3,GM
0.068404,0,3,GM
0.067908,0,3,GM
0.066868,0,3,GM
0.065369,0,3,GM
0.063655,0,3,GM
0.062014,0,3,GM
0.06053,0,3,GM
0.05903,0,3,GM
0.057205,0,3,GM
0.055029,0,3,GM
0.05295,0,3,GM
0.051524,0,3,GM
0.050927,0,3,GM
0.051005,0,3,GM
0.051486,0,3,GM
0.052183,0,3,GM
0.052916,0,3,GM
0.053481,0,3,GM
0.053724,0,3,GM
0.053604,0,3,GM
0.053203,0,3,GM
0.052644,0,3,GM
0.052049,0,3,GM
0.051527,0,3,GM
0.051142,0,3,GM
0.05094,0,3,GM
0.050935,0,3,GM
0.051088,0,3,GM
0.051356,0,3,GM
0.051633,0,3,GM
0.051839,0,3,GM
0.05206,0,3,GM
0.052403,0,3,GM
0.052782,0,3,GM
0.052939,0,3,GM
0.052679,0,3,GM
0.052115,0,3,GM
0.051628,0,3,GM
0.051472,0,3,GM
0.051481,0,3,GM
0.051363,0,3,GM
0.051521,0,3,GM
0.053486,0,3,GM
0.05881,0,3,GM
0.067525,0,3,GM
0.077543,0,3,GM
0.085708,0,3,GM
0.089872,0,3,GM
0.090139,0,3,GM
0.088072,0,3,GM
0.085148,0,3,GM
0.082087,0,3,GM
0.078915,0,3,GM
0.075534,0,3,GM
0.072278,0,3,GM
0.069784,0,3,GM
0.068481,0,3,GM
0.068217,0,3,GM
0.068378,0,3,GM
0.060776,0,3,GM
0.065111,0,4,GM
0.065403,0,4,GM
0.065848,0,4,GM
0.066587,0,4,GM
0.067361,0,4,GM
0.067625,0,4,GM
0.066968,0,4,GM
0.065516,0,4,GM
0.06383,0,4,GM
0.062223,0,4,GM
0.06051,0,4,GM
0.058453,0,4,GM
0.056172,0,4,GM
0.054098,0,4,GM
0.052628,0,4,GM
0.051863,0,4,GM
0.051618,0,4,GM
0.051571,0,4,GM
0.051622,0,4,GM
0.051853,0,4,GM
0.052265,0,4,GM
0.052766,0,4,GM
0.053195,0,4,GM
0.053424,0,4,GM
0.053456,0,4,GM
0.053411,0,4,GM
0.053379,0,4,GM
0.053252,0,4,GM
0.052831,0,4,GM
0.052117,0,4,GM
0.05131,0,4,GM
0.050658,0,4,GM
0.050319,0,4,GM
0.050311,0,4,GM
0.050605,0,4,GM
0.051125,0,4,GM
0.051771,0,4,GM
0.052438,0,4,GM
0.053063,0,4,GM
0.053654,0,4,GM
0.054197,0,4,GM
0.054544,0,4,GM
0.054497,0,4,GM
0.054031,0,4,GM
0.053391,0,4,GM
0.053019,0,4,GM
0.053497,0,4,GM
0.05552,0,4,GM
0.059808,0,4,GM
0.066661,0,4,GM
0.075418,0,4,GM
0.084006,0,4,GM
0.089727,0,4,GM
0.090723,0,4,GM
0.087064,0,4,GM
0.080879,0,4,GM
0.074783,0,4,GM
0.070218,0,4,GM
0.067231,0,4,GM
0.065474,0,4,GM
0.064474,0,4,GM
0.063833,0,4,GM
0.063531,0,4,GM
0.063655,0,4,GM
0.064137,0,4,GM
0.064733,0,4,GM
0.058596,0,4,GM
0.076529,10,1,GM
0.07601,10,1,GM
0.076135,10,1,GM
0.076903,10,1,GM
0.077961,10,1,GM
0.07858,10,1,GM
0.078324,10,1,GM
0.077387,10,1,GM
0.07616,10,1,GM
0.074918,10,1,GM
0.07394,10,1,GM
0.072989,10,1,GM
0.071758,10,1,GM
0.070163,10,1,GM
0.06849,10,1,GM
0.067183,10,1,GM
0.066483,10,1,GM
0.066251,10,1,GM
0.066157,10,1,GM
0.066025,10,1,GM
0.065895,10,1,GM
0.065891,10,1,GM
0.066059,10,1,GM
0.066266,10,1,GM
0.066297,10,1,GM
0.066085,10,1,GM
0.065794,10,1,GM
0.065626,10,1,GM
0.065602,10,1,GM
0.065597,10,1,GM
0.065535,10,1,GM
0.065498,10,1,GM
0.065632,10,1,GM
0.066001,10,1,GM
0.066528,10,1,GM
0.067066,10,1,GM
0.067479,10,1,GM
0.067683,10,1,GM
0.067686,10,1,GM
0.067654,10,1,GM
0.06781,10,1,GM
0.068123,10,1,GM
0.068265,10,1,GM
0.068002,10,1,GM
0.067429,10,1,GM
0.066983,10,1,GM
0.067203,10,1,GM
0.06836,10,1,GM
0.070689,10,1,GM
0.074632,10,1,GM
0.080418,10,1,GM
0.087876,10,1,GM
0.095805,10,1,GM
0.10176,10,1,GM
0.1032,10,1,GM
0.099753,10,1,GM
0.093799,10,1,GM
0.088576,10,1,GM
0.085601,10,1,GM
0.083862,10,1,GM
0.082207,10,1,GM
0.080532,10,1,GM
0.079559,10,1,GM
0.079524,10,1,GM
0.079606,10,1,GM
0.07884,10,1,GM
0.072376,10,1,GM
0.093332,10,2,GM
0.093326,10,2,GM
0.093446,10,2,GM
0.093441,10,2,GM
0.09308,10,2,GM
0.092476,10,2,GM
0.092023,10,2,GM
0.092028,10,2,GM
0.092456,10,2,GM
0.092914,10,2,GM
0.092955,10,2,GM
0.092352,10,2,GM
0.091263,10,2,GM
0.090107,10,2,GM
0.089123,10,2,GM
0.088266,10,2,GM
0.087388,10,2,GM
0.086323,10,2,GM
0.084994,10,2,GM
0.083494,10,2,GM
0.08207,10,2,GM
0.081061,10,2,GM
0.080759,10,2,GM
0.081167,10,2,GM
0.082041,10,2,GM
0.082943,10,2,GM
0.083533,10,2,GM
0.08366,10,2,GM
0.083323,10,2,GM
0.082668,10,2,GM
0.081927,10,2,GM
0.081301,10,2,GM
0.080893,10,2,GM
0.080749,10,2,GM
0.080914,10,2,GM
0.081412,10,2,GM
0.082229,10,2,GM
0.083263,10,2,GM
0.084258,10,2,GM
0.084871,10,2,GM
0.084893,10,2,GM
0.084439,10,2,GM
0.083896,10,2,GM
0.083614,10,2,GM
0.083573,10,2,GM
0.083499,10,2,GM
0.083213,10,2,GM
0.082789,10,2,GM
0.082436,10,2,GM
0.082366,10,2,GM
0.08288,10,2,GM
0.084603,10,2,GM
0.088415,10,2,GM
0.094787,10,2,GM
0.10288,10,2,GM
0.11067,10,2,GM
0.11583,10,2,GM
0.11695,10,2,GM
0.11421,10,2,GM
0.10913,10,2,GM
0.10366,10,2,GM
0.099258,10,2,GM
0.096681,10,2,GM
0.095696,10,2,GM
0.09549,10,2,GM
0.095163,10,2,GM
0.088262,10,2,GM
0.073916,10,3,GM
0.074202,10,3,GM
0.07419,10,3,GM
0.073984,10,3,GM
0.073844,10,3,GM
0.073964,10,3,GM
0.07435,10,3,GM
0.07477,10,3,GM
0.074939,10,3,GM
0.074782,10,3,GM
0.074533,10,3,GM
0.074395,10,3,GM
0.074239,10,3,GM
0.073909,10,3,GM
0.073387,10,3,GM
0.072614,10,3,GM
0.071502,10,3,GM
0.070061,10,3,GM
0.068588,10,3,GM
0.067456,10,3,GM
0.066915,10,3,GM
0.067004,10,3,GM
0.067402,10,3,GM
0.067746,10,3,GM
0.067867,10,3,GM
0.067779,10,3,GM
0.06759,10,3,GM
0.067405,10,3,GM
0.067232,10,3,GM
0.067003,10,3,GM
0.066686,10,3,GM
0.066398,10,3,GM
0.066375,10,3,GM
0.066779,10,3,GM
0.067526,10,3,GM
0.068312,10,3,GM
0.068847,10,3,GM
0.069049,10,3,GM
0.069109,10,3,GM
0.069277,10,3,GM
0.069638,10,3,GM
0.070057,10,3,GM
0.070276,10,3,GM
0.07011,10,3,GM
0.069571,10,3,GM
0.068849,10,3,GM
0.068226,10,3,GM
0.068239,10,3,GM
0.069683,10,3,GM
0.073595,10,3,GM
0.080538,10,3,GM
0.0899,10,3,GM
0.099584,10,3,GM
0.10651,10,3,GM
0.10823,10,3,GM
0.1044,10,3,GM
0.097029,10,3,GM
0.089421,10,3,GM
0.084217,10,3,GM
0.082211,10,3,GM
0.081671,10,3,GM
0.080853,10,3,GM
0.079344,10,3,GM
0.077577,10,3,GM
0.076014,10,3,GM
0.07483,10,3,GM
0.069984,10,3,GM
0.067273,10,4,GM
0.068208,10,4,GM
0.069359,10,4,GM
0.070377,10,4,GM
0.071296,10,4,GM
0.072478,10,4,GM
0.074095,10,4,GM
0.075899,10,4,GM
0.077245,10,4,GM
0.077349,10,4,GM
0.075791,10,4,GM
0.072792,10,4,GM
0.069088,10,4,GM
0.065594,10,4,GM
0.063027,10,4,GM
0.061471,10,4,GM
0.060654,10,4,GM
0.060312,10,4,GM
0.060112,10,4,GM
0.059922,10,4,GM
0.059819,10,4,GM
0.059915,10,4,GM
0.06024,10,4,GM
0.060701,10,4,GM
0.061151,10,4,GM
0.061472,10,4,GM
0.061595,10,4,GM
0.061478,10,4,GM
0.061112,10,4,GM
0.060561,10,4,GM
0.059961,10,4,GM
0.059461,10,4,GM
0.059157,10,4,GM
0.05904,10,4,GM
0.059041,10,4,GM
0.059101,10,4,GM
0.059212,10,4,GM
0.059407,10,4,GM
0.059717,10,4,GM
0.060117,10,4,GM
0.060524,10,4,GM
0.060865,10,4,GM
0.061122,10,4,GM
0.061292,10,4,GM
0.061324,10,4,GM
0.06114,10,4,GM
0.060779,10,4,GM
0.060588,10,4,GM
0.061334,10,4,GM
0.063962,10,4,GM
0.068853,10,4,GM
0.075427,10,4,GM
0.082162,10,4,GM
0.08717,10,4,GM
0.089171,10,4,GM
0.088088,10,4,GM
0.084769,10,4,GM
0.080271,10,4,GM
0.075572,10,4,GM
0.071626,10,4,GM
0.069147,10,4,GM
0.068162,10,4,GM
0.068039,10,4,GM
0.068054,10,4,GM
0.067855,10,4,GM
0.067523,10,4,GM
0.062997,10,4,GM
0.0626,20,1,GM
0.061948,20,1,GM
0.061373,20,1,GM
0.060726,20,1,GM
0.059956,20,1,GM
0.059225,20,1,GM
0.058758,20,1,GM
0.058687,20,1,GM
0.058895,20,1,GM
0.059115,20,1,GM
0.059178,20,1,GM
0.058922,20,1,GM
0.058247,20,1,GM
0.057187,20,1,GM
0.055969,20,1,GM
0.054928,20,1,GM
0.054334,20,1,GM
0.054258,20,1,GM
0.054474,20,1,GM
0.054691,20,1,GM
0.054692,20,1,GM
0.054461,20,1,GM
0.054121,20,1,GM
0.053795,20,1,GM
0.053553,20,1,GM
0.053422,20,1,GM
0.053414,20,1,GM
0.053522,20,1,GM
0.053722,20,1,GM
0.053986,20,1,GM
0.054257,20,1,GM
0.054481,20,1,GM
0.054717,20,1,GM
0.055109,20,1,GM
0.055668,20,1,GM
0.056201,20,1,GM
0.056432,20,1,GM
0.056217,20,1,GM
0.055691,20,1,GM
0.055124,20,1,GM
0.054684,20,1,GM
0.05434,20,1,GM
0.053973,20,1,GM
0.053586,20,1,GM
0.053625,20,1,GM
0.055241,20,1,GM
0.059878,20,1,GM
0.068197,20,1,GM
0.079295,20,1,GM
0.090258,20,1,GM
0.097278,20,1,GM
0.098021,20,1,GM
0.09333,20,1,GM
0.086589,20,1,GM
0.081155,20,1,GM
0.07813,20,1,GM
0.076828,20,1,GM
0.076177,20,1,GM
0.075275,20,1,GM
0.073574,20,1,GM
0.071242,20,1,GM
0.068924,20,1,GM
0.067154,20,1,GM
0.066041,20,1,GM
0.065373,20,1,GM
0.064748,20,1,GM
0.059066,20,1,GM
0.068861,20,2,GM
0.068776,20,2,GM
0.06889,20,2,GM
0.069145,20,2,GM
0.069364,20,2,GM
0.069397,20,2,GM
0.069142,20,2,GM
0.068555,20,2,GM
0.067765,20,2,GM
0.067138,20,2,GM
0.066959,20,2,GM
0.067082,20,2,GM
0.067012,20,2,GM
0.06642,20,2,GM
0.065362,20,2,GM
0.06422,20,2,GM
0.063378,20,2,GM
0.062984,20,2,GM
0.06297,20,2,GM
0.063094,20,2,GM
0.063158,20,2,GM
0.063055,20,2,GM
0.062804,20,2,GM
0.062535,20,2,GM
0.062366,20,2,GM
0.062338,20,2,GM
0.06241,20,2,GM
0.062498,20,2,GM
0.062513,20,2,GM
0.062428,20,2,GM
0.062331,20,2,GM
0.062397,20,2,GM
0.062773,20,2,GM
0.063531,20,2,GM
0.064637,20,2,GM
0.06582,20,2,GM
0.066718,20,2,GM
0.06711,20,2,GM
0.067037,20,2,GM
0.066652,20,2,GM
0.066037,20,2,GM
0.065246,20,2,GM
0.064449,20,2,GM
0.064072,20,2,GM
0.065093,20,2,GM
0.068476,20,2,GM
0.074885,20,2,GM
0.083994,20,2,GM
0.094117,20,2,GM
0.10265,20,2,GM
0.10687,20,2,GM
0.1052,20,2,GM
0.098557,20,2,GM
0.090135,20,2,GM
0.083561,20,2,GM
0.080534,20,2,GM
0.080162,20,2,GM
0.080224,20,2,GM
0.079394,20,2,GM
0.077667,20,2,GM
0.075598,20,2,GM
0.073683,20,2,GM
0.072238,20,2,GM
0.071285,20,2,GM
0.070602,20,2,GM
0.069971,20,2,GM
0.065665,20,2,GM
0.069018,20,3,GM
0.068252,20,3,GM
0.067234,20,3,GM
0.066522,20,3,GM
0.066472,20,3,GM
0.067025,20,3,GM
0.067767,20,3,GM
0.068287,20,3,GM
0.068258,20,3,GM
0.067563,20,3,GM
0.06643,20,3,GM
0.065258,20,3,GM
0.064357,20,3,GM
0.063839,20,3,GM
0.063588,20,3,GM
0.063477,20,3,GM
0.063581,20,3,GM
0.063963,20,3,GM
0.064587,20,3,GM
0.065193,20,3,GM
0.065421,20,3,GM
0.065099,20,3,GM
0.064353,20,3,GM
0.063494,20,3,GM
0.062807,20,3,GM
0.062355,20,3,GM
0.06204,20,3,GM
0.061783,20,3,GM
0.061654,20,3,GM
0.061753,20,3,GM
0.062087,20,3,GM
0.062527,20,3,GM
0.062888,20,3,GM
0.063102,20,3,GM
0.063261,20,3,GM
0.063512,20,3,GM
0.063962,20,3,GM
0.064651,20,3,GM
0.065512,20,3,GM
0.066313,20,3,GM
0.066736,20,3,GM
0.066576,20,3,GM
0.065924,20,3,GM
0.065119,20,3,GM
0.064605,20,3,GM
0.064858,20,3,GM
0.066473,20,3,GM
0.06984,20,3,GM
0.075014,20,3,GM
0.081444,20,3,GM
0.088037,20,3,GM
0.09346,20,3,GM
0.096379,20,3,GM
0.095908,20,3,GM
0.092166,20,3,GM
0.086618,20,3,GM
0.08168,20,3,GM
0.079386,20,3,GM
0.079847,20,3,GM
0.080932,20,3,GM
0.080305,20,3,GM
0.077462,20,3,GM
0.073767,20,3,GM
0.07098,20,3,GM
0.069835,20,3,GM
0.069737,20,3,GM
0.065759,20,3,GM
0.063579,20,4,GM
0.063151,20,4,GM
0.062416,20,4,GM
0.061444,20,4,GM
0.060371,20,4,GM
0.059444,20,4,GM
0.058844,20,4,GM
0.058582,20,4,GM
0.058612,20,4,GM
0.058852,20,4,GM
0.059234,20,4,GM
0.059683,20,4,GM
0.060009,20,4,GM
0.060004,20,4,GM
0.059688,20,4,GM
0.059288,20,4,GM
0.059018,20,4,GM
0.058851,20,4,GM
0.05853,20,4,GM
0.057868,20,4,GM
0.056928,20,4,GM
0.055991,20,4,GM
0.055352,20,4,GM
0.055093,20,4,GM
0.055053,20,4,GM
0.054988,20,4,GM
0.054755,20,4,GM
0.054394,20,4,GM
0.054063,20,4,GM
0.053891,20,4,GM
0.053895,20,4,GM
0.053992,20,4,GM
0.054065,20,4,GM
0.054023,20,4,GM
0.053832,20,4,GM
0.053536,20,4,GM
0.053266,20,4,GM
0.053173,20,4,GM
0.053325,20,4,GM
0.053692,20,4,GM
0.054171,20,4,GM
0.054713,20,4,GM
0.055376,20,4,GM
0.056254,20,4,GM
0.057308,20,4,GM
0.058288,20,4,GM
0.058849,20,4,GM
0.058758,20,4,GM
0.058068,20,4,GM
0.057222,20,4,GM
0.05698,20,4,GM
0.058111,20,4,GM
0.061117,20,4,GM
0.066104,20,4,GM
0.07262,20,4,GM
0.079706,20,4,GM
0.085915,20,4,GM
0.08963,20,4,GM
0.089816,20,4,GM
0.086631,20,4,GM
0.081229,20,4,GM
0.075196,20,4,GM
0.069899,20,4,GM
0.066195,20,4,GM
0.064502,20,4,GM
0.064101,20,4,GM
0.058889,20,4,GM
0.064981,30,1,GM
0.062952,30,1,GM
0.062084,30,1,GM
0.061916,30,1,GM
0.061882,30,1,GM
0.061736,30,1,GM
0.0615,30,1,GM
0.061224,30,1,GM
0.06082,30,1,GM
0.060308,30,1,GM
0.059928,30,1,GM
0.059801,30,1,GM
0.059749,30,1,GM
0.059435,30,1,GM
0.058764,30,1,GM
0.057972,30,1,GM
0.057255,30,1,GM
0.056499,30,1,GM
0.05554,30,1,GM
0.054471,30,1,GM
0.053632,30,1,GM
0.053245,30,1,GM
0.053266,30,1,GM
0.053427,30,1,GM
0.053491,30,1,GM
0.0534,30,1,GM
0.053229,30,1,GM
0.05308,30,1,GM
0.052992,30,1,GM
0.052931,30,1,GM
0.052872,30,1,GM
0.052852,30,1,GM
0.052962,30,1,GM
0.053319,30,1,GM
0.053966,30,1,GM
0.054817,30,1,GM
0.055672,30,1,GM
0.056397,30,1,GM
0.056969,30,1,GM
0.057382,30,1,GM
0.057592,30,1,GM
0.057594,30,1,GM
0.057425,30,1,GM
0.057141,30,1,GM
0.056825,30,1,GM
0.056555,30,1,GM
0.056401,30,1,GM
0.05636,30,1,GM
0.056459,30,1,GM
0.057069,30,1,GM
0.0591,30,1,GM
0.063588,30,1,GM
0.070618,30,1,GM
0.078958,30,1,GM
0.086193,30,1,GM
0.08974,30,1,GM
0.088456,30,1,GM
0.083658,30,1,GM
0.078384,30,1,GM
0.075108,30,1,GM
0.074397,30,1,GM
0.075143,30,1,GM
0.075951,30,1,GM
0.075715,30,1,GM
0.074035,30,1,GM
0.07115,30,1,GM
0.062242,30,1,GM
0.065075,30,2,GM
0.064864,30,2,GM
0.065054,30,2,GM
0.065355,30,2,GM
0.065542,30,2,GM
0.065467,30,2,GM
0.065161,30,2,GM
0.064843,30,2,GM
0.064739,30,2,GM
0.064846,30,2,GM
0.06489,30,2,GM
0.064601,30,2,GM
0.06394,30,2,GM
0.063115,30,2,GM
0.062433,30,2,GM
0.06212,30,2,GM
0.062223,30,2,GM
0.062589,30,2,GM
0.062937,30,2,GM
0.063033,30,2,GM
0.062825,30,2,GM
0.062456,30,2,GM
0.06216,30,2,GM
0.062101,30,2,GM
0.062256,30,2,GM
0.062451,30,2,GM
0.06253,30,2,GM
0.062477,30,2,GM
0.062434,30,2,GM
0.062571,30,2,GM
0.062907,30,2,GM
0.063316,30,2,GM
0.063653,30,2,GM
0.06391,30,2,GM
0.06425,30,2,GM
0.064829,30,2,GM
0.065566,30,2,GM
0.066209,30,2,GM
0.066487,30,2,GM
0.066252,30,2,GM
0.065557,30,2,GM
0.064581,30,2,GM
0.063559,30,2,GM
0.062819,30,2,GM
0.063005,30,2,GM
0.065089,30,2,GM
0.069801,30,2,GM
0.077431,30,2,GM
0.087018,30,2,GM
0.096285,30,2,GM
0.10215,30,2,GM
0.10229,30,2,GM
0.096727,30,2,GM
0.08826,30,2,GM
0.080921,30,2,GM
0.07713,30,2,GM
0.076334,30,2,GM
0.07642,30,2,GM
0.07566,30,2,GM
0.073939,30,2,GM
0.072026,30,2,GM
0.070619,30,2,GM
0.069808,30,2,GM
0.06921,30,2,GM
0.068369,30,2,GM
0.067157,30,2,GM
0.063637,30,2,GM
0.079264,30,3,GM
0.078354,30,3,GM
0.077799,30,3,GM
0.077578,30,3,GM
0.077593,30,3,GM
0.077716,30,3,GM
0.077829,30,3,GM
0.077911,30,3,GM
0.078029,30,3,GM
0.078122,30,3,GM
0.077997,30,3,GM
0.077514,30,3,GM
0.07677,30,3,GM
0.076013,30,3,GM
0.075466,30,3,GM
0.075205,30,3,GM
0.075123,30,3,GM
0.07508,30,3,GM
0.075041,30,3,GM
0.075052,30,3,GM
0.075123,30,3,GM
0.075184,30,3,GM
0.075147,30,3,GM
0.075019,30,3,GM
0.074927,30,3,GM
0.074993,30,3,GM
0.075192,30,3,GM
0.075384,30,3,GM
0.075421,30,3,GM
0.075247,30,3,GM
0.074946,30,3,GM
0.074672,30,3,GM
0.074542,30,3,GM
0.074593,30,3,GM
0.074815,30,3,GM
0.075202,30,3,GM
0.075755,30,3,GM
0.076447,30,3,GM
0.077237,30,3,GM
0.078106,30,3,GM
0.079047,30,3,GM
0.079956,30,3,GM
0.080579,30,3,GM
0.080733,30,3,GM
0.080453,30,3,GM
0.07992,30,3,GM
0.079401,30,3,GM
0.079279,30,3,GM
0.080124,30,3,GM
0.082526,30,3,GM
0.086563,30,3,GM
0.091807,30,3,GM
0.097021,30,3,GM
0.10061,30,3,GM
0.10151,30,3,GM
0.099727,30,3,GM
0.096185,30,3,GM
0.092213,30,3,GM
0.089092,30,3,GM
0.087547,30,3,GM
0.087304,30,3,GM
0.087505,30,3,GM
0.08725,30,3,GM
0.086079,30,3,GM
0.084204,30,3,GM
0.082203,30,3,GM
0.077607,30,3,GM
0.061619,30,4,GM
0.062025,30,4,GM
0.061774,30,4,GM
0.061024,30,4,GM
0.060244,30,4,GM
0.05984,30,4,GM
0.059907,30,4,GM
0.060242,30,4,GM
0.060471,30,4,GM
0.060345,30,4,GM
0.059824,30,4,GM
0.059059,30,4,GM
0.058269,30,4,GM
0.057626,30,4,GM
0.057202,30,4,GM
0.057007,30,4,GM
0.057018,30,4,GM
0.057151,30,4,GM
0.057317,30,4,GM
0.057427,30,4,GM
0.057421,30,4,GM
0.057307,30,4,GM
0.057167,30,4,GM
0.057067,30,4,GM
0.057008,30,4,GM
0.05693,30,4,GM
0.056767,30,4,GM
0.056511,30,4,GM
0.056232,30,4,GM
0.056023,30,4,GM
0.055942,30,4,GM
0.055989,30,4,GM
0.056108,30,4,GM
0.056277,30,4,GM
0.056478,30,4,GM
0.056726,30,4,GM
0.057078,30,4,GM
0.057567,30,4,GM
0.058145,30,4,GM
0.058679,30,4,GM
0.059018,30,4,GM
0.059063,30,4,GM
0.05883,30,4,GM
0.058424,30,4,GM
0.057926,30,4,GM
0.057338,30,4,GM
0.0567,30,4,GM
0.056292,30,4,GM
0.056636,30,4,GM
0.058578,30,4,GM
0.062675,30,4,GM
0.068572,30,4,GM
0.075012,30,4,GM
0.080138,30,4,GM
0.082387,30,4,GM
0.081248,30,4,GM
0.077442,30,4,GM
0.072584,30,4,GM
0.068487,30,4,GM
0.066277,30,4,GM
0.065685,30,4,GM
0.065402,30,4,GM
0.064426,30,4,GM
0.062852,30,4,GM
0.061478,30,4,GM
0.0609,30,4,GM
0.057833,30,4,GM
0.22936,0,1,GSM
0.24006,0,1,GSM
0.24171,0,1,GSM
0.23266,0,1,GSM
0.21685,0,1,GSM
0.20076,0,1,GSM
0.18888,0,1,GSM
0.18135,0,1,GSM
0.17366,0,1,GSM
0.1607,0,1,GSM
0.14171,0,1,GSM
0.12078,0,1,GSM
0.10347,0,1,GSM
0.093826,0,1,GSM
0.090232,0,1,GSM
0.090118,0,1,GSM
0.09116,0,1,GSM
0.092016,0,1,GSM
0.092545,0,1,GSM
0.092986,0,1,GSM
0.09343,0,1,GSM
0.093779,0,1,GSM
0.094155,0,1,GSM
0.095054,0,1,GSM
0.096755,0,1,GSM
0.098645,0,1,GSM
0.09956,0,1,GSM
0.098572,0,1,GSM
0.095917,0,1,GSM
0.092958,0,1,GSM
0.091148,0,1,GSM
0.090993,0,1,GSM
0.091775,0,1,GSM
0.092504,0,1,GSM
0.092775,0,1,GSM
0.092675,0,1,GSM
0.09255,0,1,GSM
0.092697,0,1,GSM
0.093411,0,1,GSM
0.09446,0,1,GSM
0.095591,0,1,GSM
0.096279,0,1,GSM
0.096003,0,1,GSM
0.094808,0,1,GSM
0.093457,0,1,GSM
0.092813,0,1,GSM
0.093174,0,1,GSM
0.094197,0,1,GSM
0.095053,0,1,GSM
0.095141,0,1,GSM
0.094531,0,1,GSM
0.09378,0,1,GSM
0.093325,0,1,GSM
0.093034,0,1,GSM
0.092457,0,1,GSM
0.091625,0,1,GSM
0.092713,0,1,GSM
0.098035,0,1,GSM
0.10782,0,1,GSM
0.12423,0,1,GSM
0.14408,0,1,GSM
0.16324,0,1,GSM
0.18096,0,1,GSM
0.19747,0,1,GSM
0.21153,0,1,GSM
0.2223,0,1,GSM
0.17359,0,1,GSM
0.10377,0,2,GSM
0.11198,0,2,GSM
0.1234,0,2,GSM
0.13676,0,2,GSM
0.15151,0,2,GSM
0.17208,0,2,GSM
0.19965,0,2,GSM
0.22825,0,2,GSM
0.24559,0,2,GSM
0.24001,0,2,GSM
0.21193,0,2,GSM
0.17288,0,2,GSM
0.1346,0,2,GSM
0.10272,0,2,GSM
0.078985,0,2,GSM
0.06429,0,2,GSM
0.058029,0,2,GSM
0.056508,0,2,GSM
0.058319,0,2,GSM
0.060663,0,2,GSM
